,order_id,order_date,order_priority,order_quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,first_name,last_name,region,customer_segment,product_category,product_sub-category,product_name,product_container,product_base_margin,ship_date,birthdate,Manager,Status
99,11137,2012-11-29,High,17/02/1900,5188.86,0.1,Regular Air,395.12,111.03,8.64,Allen,Rosenblatt,Northwest_Territories,Small Business,Office Supplies,Storage & Organization,Fellowes Recycled Storage Drawers,Small Box,0.78,2012-11-30,1964-09-15,Erin,Not Returned
100,11202,2012-03-17,Medium,08/01/1900,339.81,0.05,Regular Air,79.59,43.41,2.99,Barry,Weirich,Northwest_Territories,Corporate,Office Supplies,Binders and Binder Accessories,Satellite Sectional Post Binders,Small Box,0.39,2012-03-18,1969-08-05,Erin,Not Returned
101,11456,2010-04-12,Low,15/01/1900,1519.9,0.09,Regular Air,399.37,105.34,24.49,Doug,Bickford,Northwest_Territories,Corporate,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2010-04-19,1969-04-21,Erin,Not Returned
102,11460,2010-08-24,High,30/01/1900,102.24,0.09,Regular Air,37.79,3.69,0.5,Carl,Jackson,Northwest_Territories,Home Office,Office Supplies,Labels,Avery 487,Small Box,0.38,2010-08-26,1968-10-17,Erin,Not Returned
103,11495,2011-07-04,High,06/01/1900,965.69,0.0,Delivery Truck,-144.2,146.34,43.75,Brendan,Dodson,Northwest_Territories,Corporate,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,Jumbo Box,0.65,2011-05-07,1968-11-03,Erin,Not Returned
104,11911,2010-11-10,Critical,25/01/1900,397.84,0.0,Regular Air,-14.75,15.22,9.73,Edward,Hooks,Northwest_Territories,Consumer,Office Supplies,Binders and Binder Accessories,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Small Box,0.36,2010-12-11,1968-12-28,Erin,Returned
105,11941,2010-06-24,Critical,04/01/1900,73.07,0.08,Regular Air,-41.01,15.7,11.25,Jamie,Kunitz,Northwest_Territories,Corporate,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,0.6,2010-06-25,1968-11-09,Erin,Not Returned
106,11941,2010-06-24,Critical,26/01/1900,4679.1,0.05,Delivery Truck,111.52,179.29,29.21,Jamie,Kunitz,Northwest_Territories,Corporate,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",Jumbo Box,0.74,2010-06-25,1963-09-09,Erin,Not Returned
107,12096,2012-09-19,Medium,15/02/1900,8009.5925,0.02,Regular Air,2332.4,200.99,8.08,Michelle,Lonsdale,Northwest_Territories,Home Office,Technology,Telephones and Communication,5125,Small Box,0.59,2012-09-19,1967-07-14,Erin,Returned
108,12096,2012-09-19,Medium,23/01/1900,4689.66,0.01,Regular Air,2176.19,194.3,11.54,Michelle,Lonsdale,Northwest_Territories,Home Office,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,2012-09-21,1967-05-11,Erin,Returned
109,12289,2011-12-24,Low,25/01/1900,3019.41,0.04,Regular Air,1269.05,120.97,7.11,Brendan,Dodson,Northwest_Territories,Corporate,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,2011-12-28,1966-06-06,Erin,Not Returned
110,12352,2012-03-23,Medium,05/01/1900,36.86,0.07,Regular Air,-32.82,5.81,8.49,Hunter,Glantz,Northwest_Territories,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,2012-03-24,1966-02-23,Erin,Not Returned
111,12419,2011-10-15,Critical,12/01/1900,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,Sylvia,Foulston,Northwest_Territories,Corporate,Technology,Office Machines,Polycom ViewStation Adapter H323 Videoconferencing Unit,Medium Box,0.38,2011-10-17,1966-09-09,Erin,Not Returned
112,12485,2010-08-07,Critical,24/01/1900,5407.31,0.04,Delivery Truck,1068.48,226.67,28.16,Eugene,Barchas,Northwest_Territories,Home Office,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,2010-08-08,1966-02-21,Erin,Not Returned
113,12544,2009-03-03,Low,03/02/1900,74.3,0.08,Regular Air,-129.01,2.08,5.33,Jim,Radford,Northwest_Territories,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,2009-10-03,1966-05-28,Erin,Not Returned
114,12704,2010-02-09,Low,13/02/1900,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Carlos,Soltero,Northwest_Territories,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,2010-09-02,1966-12-02,Erin,Returned
115,12704,2010-02-09,Low,28/01/1900,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Carlos,Soltero,Northwest_Territories,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2010-11-02,1966-07-10,Erin,Returned
116,12771,2009-01-17,Critical,09/02/1900,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos,Soltero,Northwest_Territories,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,2009-01-17,1965-02-21,Erin,Not Returned
117,12771,2009-01-17,Critical,15/02/1900,78.08,0.01,Regular Air,-43.1,1.68,1.57,Carlos,Soltero,Northwest_Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-01-19,1961-03-07,Erin,Not Returned
118,12929,2010-08-30,Critical,19/01/1900,5297.47,0.02,Delivery Truck,-158.93,270.98,50.0,Jim,Radford,Northwest_Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-08-31,1939-10-04,Erin,Not Returned
119,12929,2010-08-30,Critical,20/01/1900,95.3,0.0,Regular Air,29.68,4.48,1.22,Jim,Radford,Northwest_Territories,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,2010-08-31,1940-09-08,Erin,Not Returned
120,13280,2009-09-11,High,09/02/1900,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant,Carroll,Northwest_Territories,Small Business,Office Supplies,Storage & Organization,Crate-A-Files,Small Box,0.59,2009-12-09,1964-11-18,Erin,Not Returned
121,13280,2009-09-11,High,18/02/1900,318.7585,0.1,Regular Air,-160.95,7.99,5.03,Grant,Carroll,Northwest_Territories,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,2009-12-09,1964-02-04,Erin,Not Returned
122,13313,2009-07-16,Not Specified,16/02/1900,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye,Norling,Northwest_Territories,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,2009-07-17,1964-06-20,Erin,Not Returned
123,13346,2012-11-15,Low,13/02/1900,268.34,0.09,Regular Air,-240.83,6.48,8.88,Doug,Bickford,Northwest_Territories,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,2012-11-20,1961-07-27,Erin,Not Returned
124,13702,2011-09-10,Low,06/01/1900,209.0,0.08,Regular Air,12.32,35.44,7.5,Grant,Carroll,Northwest_Territories,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,0.38,2011-09-14,1960-08-04,Erin,Not Returned
125,13795,2011-04-10,Not Specified,30/01/1900,501.32,0.04,Regular Air,-119.08,15.99,13.18,Muhammed,MacIntyre,Northwest_Territories,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,2011-04-13,1953-07-04,Erin,Not Returned
126,13795,2011-04-10,Not Specified,23/01/1900,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed,MacIntyre,Northwest_Territories,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,2011-04-13,1953-07-04,Erin,Not Returned
127,13795,2011-04-10,Not Specified,06/02/1900,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed,MacIntyre,Northwest_Territories,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38,2011-11-04,1979-05-12,Erin,Not Returned
128,14116,2011-10-09,High,01/01/1900,40.1,0.09,Regular Air,-16.07,30.98,11.63,Doug,Bickford,Northwest_Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,2011-11-10,1979-05-08,Erin,Not Returned
129,14116,2011-10-09,High,11/02/1900,1414.05,0.09,Regular Air,161.48,34.54,14.72,Doug,Bickford,Northwest_Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,2011-10-10,1984-06-01,Erin,Not Returned
130,14372,2012-10-23,Critical,03/02/1900,5350.61,0.09,Delivery Truck,-1059.2,170.98,60.49,Beth,Thompson,Northwest_Territories,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,2012-10-25,1984-12-03,Erin,Not Returned
131,14726,2012-01-08,Low,15/01/1900,310.87,0.07,Regular Air,-21.48,20.95,4.0,Ralph,Knight,Northwest_Territories,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,2012-08-01,1984-10-26,Erin,Not Returned
132,14819,2010-01-25,Not Specified,17/02/1900,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl,Jackson,Northwest_Territories,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,2010-01-27,1984-08-09,Erin,Not Returned
133,14819,2010-01-25,Not Specified,27/01/1900,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl,Jackson,Northwest_Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2010-01-26,1950-02-26,Erin,Not Returned
134,15106,2011-01-27,Not Specified,11/02/1900,283.58,0.03,Regular Air,-14.23,6.64,4.95,Dorothy,Badders,Northwest_Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,2011-01-29,1983-03-11,Erin,Returned
135,15106,2011-01-27,Not Specified,08/02/1900,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy,Badders,Northwest_Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2011-01-27,1982-10-26,Erin,Returned
136,15106,2011-01-27,Not Specified,04/02/1900,82.15,0.03,Regular Air,-6.33,2.21,1.12,Dorothy,Badders,Northwest_Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,2011-01-29,1982-07-20,Erin,Returned
137,15108,2009-08-27,High,19/02/1900,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina,Latchford,Northwest_Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2009-08-29,1982-09-15,Erin,Not Returned
138,15205,2011-03-17,Critical,18/01/1900,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Julia,West,Northwest_Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,2011-03-19,1942-09-11,Erin,Not Returned
139,15205,2011-03-17,Critical,11/02/1900,1753.51,0.02,Regular Air,155.72,39.98,9.2,Julia,West,Northwest_Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,2011-03-18,1981-11-02,Erin,Not Returned
140,15591,2012-06-06,Critical,31/01/1900,426.34,0.0,Regular Air,73.53,12.58,5.16,Brad,Eason,Northwest_Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,2012-08-06,1981-06-21,Erin,Not Returned
141,15907,2011-04-11,High,05/02/1900,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas,Seio,Northwest_Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2011-04-13,1981-08-14,Erin,Not Returned
142,15907,2011-04-11,High,05/02/1900,3722.29,0.04,Express Air,950.68,105.98,13.99,Thomas,Seio,Northwest_Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2011-04-14,1981-04-02,Erin,Not Returned
143,15907,2011-04-11,High,04/01/1900,28.05,0.09,Regular Air,-5.41,7.04,2.17,Thomas,Seio,Northwest_Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,2011-12-04,1983-09-09,Erin,Not Returned
144,15937,2012-11-06,Low,01/02/1900,311.44,0.04,Regular Air,74.07,9.78,1.99,Monica,Federle,Northwest_Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,2012-10-11,1983-08-12,Erin,Not Returned
145,15937,2012-11-06,Low,17/01/1900,215.65,0.01,Express Air,77.38,12.22,2.85,Monica,Federle,Northwest_Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,2012-11-15,1943-08-26,Erin,Not Returned
146,16039,2012-05-16,High,03/01/1900,121.12,0.1,Regular Air,-118.82,43.98,1.99,Michelle,Lonsdale,Northwest_Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,2012-05-17,1943-05-02,Erin,Not Returned
147,16193,2012-04-09,Not Specified,08/01/1900,300.2,0.0,Regular Air,6.41,34.76,8.22,Frank,Price,Northwest_Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2012-11-04,1945-08-16,Erin,Not Returned
148,16193,2012-04-09,Not Specified,29/01/1900,1364.8025,0.07,Regular Air,-183.68,55.99,5.0,Frank,Price,Northwest_Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,2012-11-04,1945-04-20,Erin,Not Returned
149,16423,2012-08-05,Medium,19/01/1900,128.21,0.05,Regular Air,-55.13,6.48,6.57,Bryan,Davis,Northwest_Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,2012-07-08,1945-03-15,Erin,Not Returned
150,16451,2009-07-22,Not Specified,09/01/1900,252.79,0.09,Regular Air,58.23,30.56,2.99,Don,Jones,Northwest_Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelock Post Binders,Small Box,0.35,2009-07-23,1946-02-25,Erin,Not Returned
151,16545,2010-05-09,Not Specified,10/01/1900,50.97,0.09,Regular Air,4.45,5.16,0.73,Carlos,Soltero,Northwest_Territories,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,2010-11-05,1980-10-01,Erin,Not Returned
152,16545,2010-05-09,Not Specified,01/01/1900,4.99,0.04,Regular Air,-3.06,3.68,1.32,Carlos,Soltero,Northwest_Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,2010-11-05,1980-06-23,Erin,Not Returned
153,16547,2009-02-18,Not Specified,30/01/1900,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole,Hansen,Northwest_Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,2009-02-20,1980-08-21,Erin,Not Returned
154,16547,2009-02-18,Not Specified,08/01/1900,1749.64,0.04,Delivery Truck,-533.23,218.75,69.64,Nicole,Hansen,Northwest_Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,2009-02-18,1980-01-26,Erin,Not Returned
155,16706,2012-06-27,High,16/02/1900,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth,Thompson,Northwest_Territories,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,2012-06-28,1980-07-02,Erin,Not Returned
156,16706,2012-06-27,High,06/01/1900,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth,Thompson,Northwest_Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,2012-06-28,1979-11-06,Erin,Not Returned
157,16706,2012-06-27,High,18/02/1900,6175.776999999999,0.07,Express Air,1881.58,155.99,3.9,Beth,Thompson,Northwest_Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,2012-06-29,1979-08-10,Erin,Not Returned
158,16741,2010-09-30,Medium,06/01/1900,157.97,0.01,Regular Air,-42.38,22.84,16.87,Nicole,Hansen,Northwest_Territories,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2010-01-10,1979-09-17,Erin,Not Returned
159,16932,2010-04-15,Critical,25/01/1900,144.84,0.09,Regular Air,-120.99,5.78,8.09,Carlos,Soltero,Northwest_Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,2010-04-16,1978-08-01,Erin,Not Returned
160,16932,2010-04-15,Critical,20/01/1900,127.16,0.09,Regular Air,12.88,6.7,1.56,Carlos,Soltero,Northwest_Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,2010-04-15,1978-04-22,Erin,Not Returned
161,17283,2011-09-14,Not Specified,04/01/1900,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,Dorothy,Badders,Northwest_Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,2011-09-15,1978-04-22,Erin,Not Returned
162,17286,2010-09-21,High,07/01/1900,1810.67,0.09,Delivery Truck,-541.87,270.98,50.0,Muhammed,MacIntyre,Northwest_Territories,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,2010-09-22,1978-12-20,Erin,Not Returned
163,17409,2010-08-17,Not Specified,31/01/1900,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed,MacIntyre,Northwest_Territories,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,2010-08-19,1978-05-05,Erin,Not Returned
164,17764,2009-09-16,Low,27/01/1900,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don,Miller,Northwest_Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,2009-09-16,1977-07-18,Erin,Not Returned
165,18080,2009-06-22,High,07/01/1900,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Sylvia,Foulston,Northwest_Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,2009-06-23,1976-04-24,Erin,Not Returned
166,18113,2012-08-28,Not Specified,27/01/1900,3316.08,0.08,Delivery Truck,-514.32,130.98,30.0,Becky,Castell,Northwest_Territories,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,2012-08-30,1976-01-08,Erin,Not Returned
167,18144,2011-06-07,Critical,17/02/1900,207.08,0.09,Regular Air,-131.82,4.28,5.17,Dorothy,Wardle,Northwest_Territories,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,0.4,2011-09-06,1972-05-15,Erin,Not Returned
168,18144,2011-06-07,Critical,08/01/1900,234.28,0.09,Regular Air,-65.42,28.28,13.99,Dorothy,Wardle,Northwest_Territories,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,2011-09-06,1972-06-22,Erin,Not Returned
169,18144,2011-06-07,Critical,10/02/1900,1779.8915,0.09,Regular Air,-250.17,55.99,5.0,Dorothy,Wardle,Northwest_Territories,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,2011-09-06,1972-05-02,Erin,Not Returned
170,18308,2009-10-09,Not Specified,30/01/1900,114.12,0.05,Regular Air,15.73,3.8,1.49,Ann,Chong,Northwest_Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2009-11-10,1971-09-10,Erin,Not Returned
171,18308,2009-10-09,Not Specified,15/01/1900,436.05,0.09,Regular Air,-92.58,30.73,4.0,Ann,Chong,Northwest_Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,2009-09-10,1971-11-21,Erin,Not Returned
172,18308,2009-10-09,Not Specified,18/02/1900,5247.4835,0.0,Regular Air,1465.87,125.99,8.08,Ann,Chong,Northwest_Territories,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2009-10-10,1971-01-09,Erin,Not Returned
173,18887,2010-12-05,Not Specified,09/01/1900,173.417,0.0,Regular Air,18.23,20.99,0.99,Clay,Rozendal,Northwest_Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,2010-07-12,1971-07-13,Erin,Not Returned
174,19010,2009-06-07,Low,18/01/1900,23792.93,0.0,Regular Air,10951.31,1270.99,19.99,Grant,Carroll,Northwest_Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,2009-09-06,1967-05-03,Erin,Returned
175,19078,2009-07-27,Critical,21/01/1900,256.12,0.03,Regular Air,-18.19,11.97,4.98,Brendan,Dodson,Northwest_Territories,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,2009-07-28,1972-01-25,Erin,Returned
176,19138,2011-09-05,Low,30/01/1900,387.0,0.01,Express Air,-31.45,12.28,6.13,Carlos,Daly,Northwest_Territories,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,2011-10-09,1946-04-07,Erin,Returned
177,19655,2009-01-11,High,31/01/1900,1143.45,0.06,Regular Air,304.42,39.24,1.99,Alan,Barnes,Northwest_Territories,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,2009-12-01,1947-08-24,Erin,Not Returned
178,19686,2010-08-15,Medium,02/01/1900,42.31,0.06,Regular Air,-53.08,17.98,8.51,Alan,Barnes,Northwest_Territories,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2010-08-15,1947-06-14,Erin,Not Returned
179,19686,2010-08-15,Medium,11/01/1900,152.67,0.04,Regular Air,12.76,12.95,4.98,Alan,Barnes,Northwest_Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,2010-08-17,1947-02-01,Erin,Not Returned
180,20007,2009-08-05,Not Specified,18/02/1900,82.61,0.08,Regular Air,-46.25,1.68,1.57,Nicole,Hansen,Northwest_Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,2009-06-08,1947-08-08,Erin,Not Returned
181,20071,2011-09-17,Medium,31/01/1900,789.94,0.1,Delivery Truck,-190.41,25.98,14.36,Cari,Schnelling,Northwest_Territories,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,2011-09-19,1948-08-25,Erin,Not Returned
